Sort,Planted,index,NIR_plate,experiment code,note1,Culture Number,Genotype,Isolate,NIR_plate_kernels,kernels,Positions,indexed,Seed treatment 1,Seed treatment 2,Date planted,Time watered,Base Soil Type,Honeycomb media,Rack,camera,Tray Position,Emergence Temperature,Date Transfer to emergence temperature,Time Transfer to 24C,Date time,initial picture date,initial picture time,Date Time,image capture interval (min),images captured,Time Between Transfer and first Picture (hrs),iplant directory,Colaborator,Handscored,HandScore_Location,ForImageProcessing,ForImageProcessing_Note,
2865,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1776-03,M0302,IBM_RIL,20180124_018,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2866,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1753-02,M0357,IBM_RIL,20180131_094,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2867,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1791-03,M0003,IBM_RIL,20180125_006,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2868,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1772-04,M0317,IBM_RIL,20180124_007,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2869,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1765-04,M0146,IBM_RIL,20180131_129,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2870,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1780-02,M0216,IBM_RIL,20180124_027,7,A11:G11,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2871,yes,20180214_tray3,NA,2017_IBM_RILs,Set 5,10A-1793-01,M0353,IBM_RIL,20180125_010,7,A12:G12,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2872,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1765-03,M0146,IBM_RIL,20180131_128,7,A01:G01,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2873,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1771-04,M0008,IBM_RIL,20180124_004,7,A02:G02,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2874,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1806-04,M0298,IBM_RIL,20180125_046,7,A03:G03,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2875,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1803-02,M0156,IBM_RIL,20180125_037,7,A04:G04,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2876,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1756-01,M0066,IBM_RIL,20180131_102,7,A05:G05,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2877,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1779-02,M0342,IBM_RIL,20180124_024,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2878,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1759-01,M0016,IBM_RIL,20180131_111,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2879,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1770-03,M0308,IBM_RIL,20180131_141,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2880,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1791-02,M0003,IBM_RIL,20180125_005,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2881,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1773-02,M0181,IBM_RIL,20180124_008,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2882,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,10A-1766-02,M0030,IBM_RIL,20180131_130,7,A11:G11,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2883,yes,20180214_tray4,NA,2017_IBM_RILs,Set 5,13B-4801-03,B73,IBM_RIL,20180124_039,7,A12:G12,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,2,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera2,,no,NA,yes,NA,
2884,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1787-02,M0126,IBM_RIL,20180124_044,7,A01:G01,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2885,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1802-02,M0060,IBM_RIL,20180125_034,7,A02:G02,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2886,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1754-04,M0106,IBM_RIL,20180131_097,7,A03:G03,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2887,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1805-02,M0038,IBM_RIL,20180125_042,7,A04:G04,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2888,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1769-02,M0063,IBM_RIL,20180131_139,7,A05:G05,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2889,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1800-05,M0142,IBM_RIL,20180125_031,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2890,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1811-01,M0138,IBM_RIL,20180125_057,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2891,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1761-05,M0079,IBM_RIL,20180131_119,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2892,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1787-03,M0126,IBM_RIL,20180124_045,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2893,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1806-02,M0298,IBM_RIL,20180125_045,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2894,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1757-01,M0097,IBM_RIL,20180131_105,7,A11:G11,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2895,yes,20180214_tray5,NA,2017_IBM_RILs,Set 5,10A-1761-03,M0079,IBM_RIL,20180131_117,7,A12:G12,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2896,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1769-01,M0063,IBM_RIL,20180131_138,7,A01:G01,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2897,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1796-02,M0058,IBM_RIL,20180125_018,7,A02:G02,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2898,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1788-01,M0345,IBM_RIL,20180124_047,7,A03:G03,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2899,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1770-04,M0308,IBM_RIL,20180131_142,7,A04:G04,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2900,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1793-03,M0353,IBM_RIL,20180125_012,7,A05:G05,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2901,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1758-04,M0354,IBM_RIL,20180131_110,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2902,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1760-04,M0087,IBM_RIL,20180131_116,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2903,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1805-03,M0038,IBM_RIL,20180125_043,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2904,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1764-04,M0378,IBM_RIL,20180131_126,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2905,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1778-02,M0119,IBM_RIL,20180124_021,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2906,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1803-01,M0156,IBM_RIL,20180125_036,7,A11:G11,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2907,yes,20180214_tray6,NA,2017_IBM_RILs,Set 5,10A-1758-02,M0354,IBM_RIL,20180131_109,7,A12:G12,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,3,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera3,,no,NA,yes,NA,
2908,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1784-03,M0061,IBM_RIL,20180124_038,7,A01:G01,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2909,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1786-04,M0024,IBM_RIL,20180124_043,7,A02:G02,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2910,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1771-03,M0008,IBM_RIL,20180131_143,7,A03:G03,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2911,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1780-03,M0216,IBM_RIL,20180124_028,7,A04:G04,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2912,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1756-02,M0066,IBM_RIL,20180131_103,7,A05:G05,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2913,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1789-01,M0130,IBM_RIL,20180124_050,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2914,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1766-04,M0030,IBM_RIL,20180131_132,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2915,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1767-05,M0167,IBM_RIL,20180131_135,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2916,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,13B-4802-08,Mo17,IBM_RIL,20180124_040,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2917,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1761-04,M0079,IBM_RIL,20180131_118,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2918,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1792-04,M0264,IBM_RIL,20180125_009,7,A11:G11,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2919,yes,20180214_tray7,NA,2017_IBM_RILs,Set 5,10A-1793-02,M0353,IBM_RIL,20180125_011,7,A12:G12,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,proximal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2920,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,13B-4802-05,Mo17,IBM_RIL,20180125_060,7,A01:G01,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2921,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1782-03,M0013,IBM_RIL,20180124_032,7,A02:G02,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2922,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,13B-4801-04,B73,IBM_RIL,20180124_002,7,A03:G03,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2923,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1767-01,M0167,IBM_RIL,20180131_133,7,A04:G04,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2924,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1784-02,M0061,IBM_RIL,20180124_037,7,A05:G05,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2925,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1808-01,M0334,IBM_RIL,20180125_049,7,A06:G06,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2926,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1809-02,M0315,IBM_RIL,20180125_051,7,A07:G07,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2927,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1774-03,M0202,IBM_RIL,20180124_012,7,A08:G08,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2928,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1763-03,M0198,IBM_RIL,20180131_123,7,A09:G09,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
2929,yes,20180214_tray8,NA,2017_IBM_RILs,Set 5,10A-1758-01,M0354,IBM_RIL,20180131_108,7,A10:G10,No,5C,none,20180214,10:30,ProMix BX,ProMix BX,1,4,distal,24,20180219,8:30 AM,2/19/2018 8:30,20180221,11:24,2/21/2018 11:24,30,300,50.9,/iplant/home/jgustin/maizeData/coleoptileEmergence/20180221_Rack1_Camera4,,no,NA,yes,NA,
